FIRST NAME,LAST NAME,SEX,DOJ,CURRENT DATE,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP
RACHEL,ALT,F,9-27-2012,01-07-2016,Senior Analyst,28.0,64248,IT,17.0,13.0,4.0,4
VANESSA,ALWAZAN,F,12-10-2013,01-07-2016,Analyst,21.0,48831,IT,30.0,0.0,3.0,0
CAREY,AHART,M,10-26-2012,01-07-2016,Associate,32.0,70154,Management,19.0,11.0,3.0,8
ALDEN,ALCAZAR,M,12-13-2014,01-07-2016,Analyst,22.0,46479,Marketing,25.0,5.0,5.0,0
MAJOR,ALBARAZI,M,9-20-2013,01-07-2016,Analyst,22.0,48587,Operations,28.0,2.0,3.0,0
ROBBIE,AGOSTINI,M,8-29-2013,01-07-2016,Analyst,23.0,40567,IT,26.0,4.0,2.0,0
ALLISON,AMARI,F,05-08-2013,01-07-2016,Analyst,22.0,42322,Finance,22.0,8.0,3.0,0
SYBIL,ANNELER,F,3-25-2013,01-07-2016,Analyst,23.0,48179,IT,30.0,0.0,2.0,0
PEDRO,ABRAMOV,M,11-15-2014,01-07-2016,Analyst,21.0,48082,IT,29.0,1.0,2.0,0
ORALIA,ARITA,F,1-14-2015,01-07-2016,Analyst,23.0,46343,Web,29.0,1.0,4.0,1
MALCOM,ALLINGER,M,8-16-2013,01-07-2016,Analyst,22.0,49974,Marketing,25.0,5.0,2.0,0
LOLA,AMOLSCH,F,4-15-2013,01-07-2016,Analyst,22.0,45229,Operations,17.0,13.0,5.0,0
JAMES,AABERG,M,12-01-2014,01-07-2016,Analyst,21.0,44160,Web,22.0,8.0,2.0,0
FREDRIC,ALEXENDER,M,05-09-2013,01-07-2016,Analyst,23.0,44371,Finance,22.0,8.0,2.0,0
JAROD,ALLEGRETTA,M,03-04-2014,01-07-2016,Analyst,24.0,46820,IT,23.0,7.0,2.0,1
JIMMIE,ACHILLE,M,10-22-2013,01-07-2016,Analyst,21.0,40327,Finance,28.0,2.0,4.0,0
BENTON,ALLS,M,02-06-2014,01-07-2016,Analyst,22.0,43481,Management,15.0,15.0,4.0,0
TABITHA,ANDRADE,F,10-26-2013,01-07-2016,Analyst,22.0,42720,Web,24.0,6.0,4.0,0
CYNTHIA,ALONZA,F,03-07-2012,01-07-2016,Senior Manager,38.0,172445,Operations,18.0,12.0,4.0,11
LEORA,ARGUDIN,F,09-01-2013,01-07-2016,Analyst,22.0,42839,Finance,28.0,2.0,5.0,0
LATISHA,ANREOZZI,F,10-31-2014,01-07-2016,Analyst,23.0,49052,IT,26.0,4.0,5.0,1
ISAIAH,AHNER,M,03-06-2013,01-07-2016,Senior Analyst,25.0,59481,Web,28.0,2.0,2.0,1
CAROL,ALNUTT,F,7-24-2013,01-07-2016,Analyst,24.0,47150,Web,28.0,2.0,2.0,1
DELMAR,AJASIN,M,8-30-2014,01-07-2016,Analyst,23.0,46690,Marketing,16.0,14.0,4.0,1
MARCELLUS,ALLOR,M,5-28-2014,01-07-2016,Senior Analyst,27.0,51240,Management,28.0,2.0,4.0,3
CASEY,ACHZET,M,9-18-2014,01-07-2016,Analyst,22.0,46540,Operations,29.0,1.0,3.0,0
YVETTE,AMMONS,F,7-19-2014,01-07-2016,Analyst,22.0,45300,Web,30.0,0.0,3.0,0
KRYSTLE,ARDOLINO,F,06-03-2014,01-07-2016,Analyst,24.0,44212,Management,30.0,0.0,5.0,1
EVANGELINE,APICELLA,F,01-09-2014,01-07-2016,Analyst,24.0,45352,Finance,26.0,4.0,5.0,1
ALFONZO,ALDAPE,M,11-21-2013,01-07-2016,Analyst,25.0,46071,Marketing,25.0,5.0,4.0,2
HAI,ALMEN,M,6-29-2012,01-07-2016,Senior Analyst,28.0,60707,Finance,26.0,4.0,3.0,2
JENNA,ANCONA,F,3-27-2014,01-07-2016,Analyst,21.0,42129,Finance,19.0,11.0,4.0,0
CEDRIC,ADEN,M,11-07-2013,01-07-2016,Analyst,23.0,47597,Finance,26.0,4.0,4.0,0
BOB,ACHTER,M,6-13-2014,01-07-2016,Analyst,24.0,41819,Operations,21.0,9.0,3.0,1
JOANNA,AMIN,F,4-20-2012,01-07-2016,Senior Analyst,26.0,61956,Finance,29.0,1.0,2.0,0
DELMER,ALESSE,M,6-27-2014,01-07-2016,Analyst,22.0,46741,IT,15.0,15.0,5.0,0
ERVIN,ADOLFSON,M,7-21-2014,01-07-2016,Analyst,23.0,47939,IT,17.0,13.0,3.0,1
JEAN,ADAS,M,1-28-2013,01-07-2016,Analyst,21.0,43036,Operations,27.0,3.0,2.0,0
ELROY,ALLABAUGH,M,06-10-2012,01-07-2016,Associate,30.0,98716,Finance,20.0,10.0,4.0,5
SHELLY,AMENTO,F,05-11-2013,01-07-2016,Analyst,21.0,49085,Web,25.0,5.0,3.0,0
CRISTY,ARMIGER,F,08-06-2014,01-07-2016,Analyst,21.0,44681,Marketing,22.0,8.0,5.0,0
ELISABETH,ANDUJO,F,07-08-2014,01-07-2016,Analyst,25.0,45298,Management,19.0,11.0,5.0,2
DESMOND,AGUIRRE,M,07-11-2014,01-07-2016,Analyst,22.0,40384,Marketing,21.0,9.0,5.0,0
KEN,ACHORN,M,11-29-2014,01-07-2016,Senior Analyst,25.0,67458,Operations,21.0,9.0,3.0,0
ARLENE,AMARAL,F,3-18-2011,01-07-2016,Senior Manager,39.0,161799,Management,28.0,2.0,3.0,13
BURT,ALCAIDE,M,4-22-2014,01-07-2016,Analyst,22.0,45099,Web,18.0,12.0,3.0,0
GARRET,ALLESHOUSE,M,12-12-2014,01-07-2016,Analyst,24.0,44472,Operations,17.0,13.0,5.0,2
JANE,ALSTROM,F,02-07-2014,01-07-2016,Analyst,22.0,46770,Web,28.0,2.0,3.0,0
DAMON,ADDAMS,M,12-22-2012,01-07-2016,Associate,31.0,86993,Web,29.0,1.0,2.0,6
WILBER,ALKANA,M,9-14-2014,01-07-2016,Analyst,23.0,44344,Web,29.0,1.0,4.0,1
MARLA,ANDREAS,F,9-21-2013,01-07-2016,Analyst,24.0,40986,Operations,27.0,3.0,5.0,1
MARCI,APPLEBEE,F,03-08-2012,01-07-2016,Senior Analyst,27.0,68182,IT,25.0,5.0,2.0,0
DEMETRIUS,AGNI,M,12-18-2014,01-07-2016,Analyst,24.0,49955,IT,18.0,12.0,4.0,2
MIRANDA,ANDERT,F,8-29-2014,01-07-2016,Analyst,21.0,48283,IT,25.0,5.0,3.0,0
MOSE,ALLERMAN,M,02-07-2013,01-07-2016,Analyst,22.0,47859,IT,15.0,15.0,2.0,0
MARA,ARAGAN,F,12-07-2013,01-07-2016,Analyst,25.0,42666,Finance,22.0,8.0,5.0,2
SYLVIA,ALTOBELLO,F,1-29-2013,01-07-2016,Analyst,25.0,49931,Operations,28.0,2.0,3.0,1
VINCENT,ABELSON,M,5-23-2014,01-07-2016,Analyst,21.0,41605,Web,20.0,10.0,4.0,0
RUEBEN,ALLSTOTT,M,10-31-2013,01-07-2016,Analyst,23.0,45927,Marketing,20.0,10.0,5.0,0
MIGDALIA,ARGUELLES,F,12-22-2014,01-07-2016,Analyst,22.0,42263,Finance,17.0,13.0,4.0,0
ADRIAN,ACCETTA,M,01-12-2013,01-07-2016,Analyst,21.0,44599,Web,19.0,11.0,4.0,0
AMBROSE,ALLBRITTEN,M,12-10-2013,01-07-2016,Analyst,25.0,42210,IT,28.0,2.0,5.0,2
DELOIS,ARJES,F,06-05-2014,01-07-2016,Analyst,25.0,41109,Marketing,29.0,1.0,3.0,2
DUSTIN,ABRAMOFF,M,5-18-2013,01-07-2016,Analyst,23.0,46693,IT,20.0,10.0,3.0,0
CAROLINE,AMBERT,F,5-13-2014,01-07-2016,Analyst,24.0,45342,Management,16.0,14.0,2.0,1
FRANK,ABAIR,M,6-29-2014,01-07-2016,Analyst,22.0,42428,IT,18.0,12.0,4.0,0
CHRISTEN,ARGUELLO,F,6-17-2013,01-07-2016,Analyst,21.0,46076,Operations,16.0,14.0,4.0,0
CHONG,AREHANO,F,4-18-2013,01-07-2016,Analyst,21.0,46064,Finance,25.0,5.0,3.0,0
MELBA,ANDRACHAK,F,2-26-2014,01-07-2016,Analyst,23.0,46966,Finance,24.0,6.0,4.0,0
SHANE,ABREU,M,01-12-2015,01-07-2016,Analyst,24.0,41445,Operations,22.0,8.0,2.0,2
COLEEN,APUZZO,F,8-13-2013,01-07-2016,Analyst,23.0,44598,Finance,25.0,5.0,4.0,0
ROSS,ACKERT,M,12-01-2014,01-07-2016,Senior Analyst,26.0,64137,Web,27.0,3.0,5.0,0
LORRI,ARKADIE,F,1-24-2015,01-07-2016,Associate,28.0,91920,Finance,19.0,11.0,4.0,6
LEIF,ALMANZA,M,9-14-2013,01-07-2016,Analyst,25.0,46723,Web,19.0,11.0,4.0,2
WALTON,ALLEGRUCCI,M,09-05-2014,01-07-2016,Analyst,21.0,44350,Finance,21.0,9.0,4.0,0
RAQUEL,ANCELL,F,7-26-2013,01-07-2016,Analyst,21.0,41979,Operations,18.0,12.0,2.0,0
CORNELIUS,AELING,M,8-30-2014,01-07-2016,Senior Analyst,25.0,50524,Marketing,15.0,15.0,5.0,0
MILDRED,ALSBURY,F,11-12-2014,01-07-2016,Analyst,24.0,47723,IT,22.0,8.0,2.0,2
LEONOR,APPLEBERRY,F,9-19-2014,01-07-2016,Analyst,22.0,45926,Finance,29.0,1.0,2.0,0
TODD,ABDULAZIZ,M,1-31-2015,01-07-2016,Analyst,22.0,40040,Finance,25.0,5.0,4.0,0
MURIEL,AMWEG,F,9-27-2013,01-07-2016,Analyst,25.0,46767,IT,15.0,15.0,3.0,2
LEOLA,ANGIANO,F,12-06-2013,01-07-2016,Analyst,23.0,40886,Web,15.0,15.0,2.0,0
LASHONDA,ARCHBOLD,F,12-05-2014,01-07-2016,Associate,28.0,93659,Management,24.0,6.0,3.0,5
ROBERTA,ALVIS,F,8-20-2014,01-07-2016,Analyst,25.0,44251,Web,29.0,1.0,3.0,3
JANINE,ANGELONI,F,07-11-2014,01-07-2016,Analyst,22.0,48682,Management,27.0,3.0,3.0,0
DALE,ABELES,M,2-13-2014,01-07-2016,Senior Analyst,28.0,66184,Marketing,17.0,13.0,5.0,3
JUSTINA,ARCIZO,F,7-18-2014,01-07-2016,Analyst,23.0,45379,Operations,15.0,15.0,5.0,1
MONICA,ALTROGGE,F,5-23-2012,01-07-2016,Senior Analyst,28.0,54749,Web,16.0,14.0,4.0,3
CHARLA,ARMANTROUT,F,9-13-2014,01-07-2016,Analyst,22.0,47832,Finance,22.0,8.0,3.0,0
FLORA,AMODEI,F,5-16-2013,01-07-2016,Associate,30.0,92184,Marketing,30.0,0.0,4.0,4
JAN,AMMAR,F,12-01-2013,01-07-2016,Senior Analyst,25.0,60125,Finance,21.0,9.0,3.0,1
CAROLE,AMEDRO,F,04-12-2013,01-07-2016,Analyst,24.0,46591,Management,19.0,11.0,5.0,0
SAMMY,ADJUTANT,M,11-08-2014,01-07-2016,Analyst,22.0,45673,Operations,29.0,1.0,2.0,0
TIARA,ARMINTROUT,F,1-17-2012,01-07-2016,Senior Manager,35.0,182134,Web,20.0,10.0,5.0,9
SHERWOOD,ALLBEE,M,9-18-2013,01-07-2016,Analyst,24.0,49636,Operations,29.0,1.0,4.0,1
MARYELLEN,ARAMINI,F,5-30-2014,01-07-2016,Analyst,23.0,47376,Finance,22.0,8.0,2.0,0
ROBERTA,ALVIS,F,8-20-2014,01-07-2016,Analyst,25.0,44251,Web,29.0,1.0,3.0,3
CHRISTOPER,ALDAPA,M,4-20-2014,01-07-2016,Analyst,22.0,45502,Management,27.0,3.0,4.0,0
MALCOLM,ADCOX,M,5-29-2014,01-07-2016,Analyst,23.0,45370,Web,29.0,1.0,5.0,0
JAMI,ANTICH,F,10-07-2014,01-07-2016,Analyst,24.0,48426,Marketing,22.0,8.0,2.0,2
CARLA,ALZUGARAY,F,10-18-2013,01-07-2016,Analyst,24.0,43144,Web,27.0,3.0,5.0,1
ROSE,ALSING,F,12-14-2012,01-07-2016,Director,39.0,366063,Marketing,20.0,10.0,3.0,13
NEAL,ADAMITIS,M,01-11-2015,01-07-2016,Senior Analyst,25.0,50266,IT,25.0,5.0,3.0,3
MARQUIS,ALBERTSEN,M,12-04-2014,01-07-2016,Analyst,23.0,41760,IT,24.0,6.0,4.0,1
DARNELL,AFFELTRANGER,M,05-08-2014,01-07-2016,Analyst,25.0,48877,Marketing,17.0,13.0,5.0,2
MAYA,ARINGTON,F,2-24-2012,01-07-2016,Associate,31.0,96757,Finance,15.0,15.0,2.0,3
JACKIE,AMAT,F,5-13-2014,01-07-2016,Analyst,24.0,41714,Management,27.0,3.0,5.0,1
ALETHA,ARMOUR,F,07-08-2013,01-07-2016,Senior Analyst,28.0,65552,Management,28.0,2.0,4.0,1
PRINCE,ALDRIGE,M,5-13-2014,01-07-2016,Analyst,25.0,45611,Marketing,27.0,3.0,5.0,2
CHELSEY,ARCHER,F,5-17-2014,01-07-2016,Senior Analyst,28.0,65267,Operations,22.0,8.0,4.0,1
JULIO,ACEVADO,M,03-09-2013,01-07-2016,Senior Analyst,26.0,66184,IT,26.0,4.0,4.0,0
JACK,ABBATE,M,4-23-2014,01-07-2016,Analyst,21.0,40732,Finance,23.0,7.0,2.0,0
BRENDA,ALOSTA,F,11-29-2013,01-07-2016,Analyst,21.0,49030,Management,25.0,5.0,2.0,0
QUINCY,AILOR,M,6-19-2014,01-07-2016,Analyst,24.0,48018,Management,28.0,2.0,3.0,1
BEATRIZ,ANGOVE,F,4-29-2014,01-07-2016,Analyst,21.0,47104,Marketing,16.0,14.0,2.0,0
ERIKA,AMERINE,F,9-23-2014,01-07-2016,Analyst,23.0,40411,IT,16.0,14.0,4.0,1
GENA,APPELLO,F,8-19-2013,01-07-2016,Analyst,24.0,44069,IT,26.0,4.0,4.0,1
LYNN,ALVERADO,F,10-24-2014,01-07-2016,Analyst,23.0,45638,Operations,26.0,4.0,4.0,1
ALEXANDRIA,ANTENUCCI,F,10-10-2014,01-07-2016,Analyst,21.0,49395,Management,19.0,11.0,2.0,0
MARIANO,AKHAND,M,5-25-2013,01-07-2016,Analyst,22.0,48667,Web,24.0,6.0,3.0,0
CHANDRA,ANTIGUA,F,11-20-2013,01-07-2016,Associate,29.0,84840,Web,26.0,4.0,5.0,2
DUNCAN,ALARCONE,M,01-10-2015,01-07-2016,Analyst,25.0,42830,Operations,25.0,5.0,2.0,3
ELYSE,ARMOND,F,9-20-2013,01-07-2016,Manager,34.0,124680,Finance,15.0,15.0,4.0,8
LATOYA,AMOROSI,F,2-22-2013,01-07-2016,Analyst,22.0,49537,Marketing,26.0,4.0,4.0,0
TAMELA,ARMENTO,F,11-22-2014,01-07-2016,Analyst,25.0,40600,IT,20.0,10.0,3.0,3
EZRA,ALBERSON,M,6-24-2013,01-07-2016,Analyst,22.0,43464,IT,27.0,3.0,2.0,0
RACHAEL,AMUNDSEN,F,07-02-2014,01-07-2016,Analyst,24.0,43493,Marketing,16.0,14.0,5.0,1
FERNANDO,ACEE,M,04-07-2012,01-07-2016,Senior Analyst,28.0,67796,IT,21.0,9.0,5.0,2
ELMO,ALBISTON,M,11-18-2014,01-07-2016,Analyst,21.0,41863,IT,16.0,14.0,4.0,0
GAIL,ALBRASHI,M,10-08-2013,01-07-2016,Senior Analyst,25.0,68996,Operations,16.0,14.0,2.0,0
BOBBY,ABDON,M,01-02-2014,01-07-2016,Analyst,23.0,47524,Finance,16.0,14.0,2.0,0
NATHANAEL,ALLENDORF,M,7-17-2014,01-07-2016,Analyst,25.0,45534,Operations,21.0,9.0,3.0,3
FAY,ANGELICA,F,09-08-2014,01-07-2016,Analyst,22.0,41887,Finance,29.0,1.0,3.0,0
GINA,AMAILLA,F,4-22-2013,01-07-2016,Analyst,23.0,49434,IT,15.0,15.0,3.0,0
GEOFFREY,ADDISON,M,3-26-2013,01-07-2016,Analyst,23.0,42992,Marketing,30.0,0.0,2.0,0
WERNER,ALFSON,M,3-18-2013,01-07-2016,Analyst,24.0,42086,IT,24.0,6.0,5.0,0
ELISEO,ALCANTAR,M,9-23-2014,01-07-2016,Analyst,25.0,44496,IT,18.0,12.0,2.0,3
GAY,ANTONIOU,F,10-11-2013,01-07-2016,Analyst,21.0,48492,Operations,16.0,14.0,4.0,0
HOUSTON,ALAI,M,5-23-2013,01-07-2016,Analyst,22.0,45062,Web,20.0,10.0,4.0,0
EMANUEL,AGCAOILI,M,6-25-2013,01-07-2016,Analyst,21.0,44512,Marketing,25.0,5.0,3.0,0
JORDAN,ACHIN,M,05-11-2013,01-07-2016,Analyst,22.0,45515,Finance,29.0,1.0,4.0,0
BRANDIE,ARBOUR,F,05-11-2013,01-07-2016,Analyst,25.0,48762,IT,24.0,6.0,2.0,1
LLOYD,ABOUD,M,01-12-2015,01-07-2016,Analyst,21.0,48182,Operations,21.0,9.0,4.0,0
LELA,ANDING,F,05-08-2014,01-07-2016,Analyst,21.0,42467,Marketing,21.0,9.0,3.0,0
JOSHUA,ABARE,M,02-10-2014,01-07-2016,Analyst,23.0,43482,Web,21.0,9.0,3.0,0
SIMON,ADHAM,M,08-12-2013,01-07-2016,Analyst,22.0,41705,Operations,25.0,5.0,2.0,0
HARRIET,AMICONE,F,11-26-2014,01-07-2016,Analyst,21.0,48751,Operations,15.0,15.0,4.0,0
JOAQUIN,AGUINO,M,7-20-2014,01-07-2016,Analyst,22.0,42475,Management,19.0,11.0,2.0,0
ADAM,ABDALLA,M,12-30-2014,01-07-2016,Analyst,25.0,47590,IT,16.0,14.0,4.0,3
TONI,AMENT,F,7-31-2013,01-07-2016,Analyst,23.0,46854,IT,20.0,10.0,5.0,0
AUGUST,AGRICOLA,M,06-10-2013,01-07-2016,Analyst,21.0,43282,Finance,20.0,10.0,3.0,0
JOSIE,ANDRONIS,F,1-20-2015,01-07-2016,Analyst,22.0,42641,Web,15.0,15.0,3.0,0
ELLIOTT,AGUILLAR,M,09-04-2013,01-07-2016,Analyst,21.0,49470,Web,22.0,8.0,4.0,0
STEPHANIE,ALPHEAUS,F,08-12-2013,01-07-2016,Analyst,22.0,48160,Marketing,16.0,14.0,4.0,0
CARTER,AKERS,M,06-01-2013,01-07-2016,Analyst,24.0,41728,IT,22.0,8.0,3.0,0
CATHRYN,ARAGON,F,10-16-2014,01-07-2016,Analyst,22.0,44976,Finance,15.0,15.0,2.0,0
HUNTER,AKEL,M,1-19-2015,01-07-2016,Analyst,23.0,44820,Operations,30.0,0.0,2.0,1
KEENAN,ALFREY,M,08-01-2013,01-07-2016,Analyst,25.0,43833,Web,19.0,11.0,3.0,2
PEGGY,ALTHOUSE,F,04-11-2012,01-07-2016,Manager,32.0,100124,Web,29.0,1.0,2.0,5
LATASHA,ANDREASON,F,5-17-2013,01-07-2016,Analyst,25.0,46572,Marketing,21.0,9.0,5.0,1
CONCETTA,ARBALLO,F,12-11-2014,01-07-2016,Analyst,25.0,45680,Management,27.0,3.0,5.0,3
KEN,ACHORN,M,11-29-2014,01-07-2016,Senior Analyst,25.0,67458,Operations,21.0,9.0,3.0,0
EMORY,AKERY,M,2-22-2012,01-07-2016,Director,44.0,225339,Management,23.0,7.0,5.0,16
KRISTY,AMODIO,F,2-25-2012,01-07-2016,Senior Manager,36.0,195984,Management,17.0,13.0,4.0,10
NELLY,ARCHAMBAULT,F,11-18-2013,01-07-2016,Analyst,24.0,45870,Web,18.0,12.0,3.0,1
KENYA,ANZALONE,F,05-02-2012,01-07-2016,Associate,30.0,78202,IT,16.0,14.0,3.0,3
KIP,ALEXIOU,M,5-30-2013,01-07-2016,Analyst,21.0,43378,Management,30.0,0.0,5.0,0
DON,ABILA,M,01-02-2013,01-07-2016,Analyst,24.0,43587,Marketing,15.0,15.0,5.0,0
COLUMBUS,ALGEO,M,3-18-2013,01-07-2016,Analyst,22.0,46038,IT,16.0,14.0,3.0,0
REFUGIO,ALCINA,M,2-26-2013,01-07-2016,Associate,29.0,85615,IT,30.0,0.0,3.0,3
RAYFORD,ALLBONES,M,9-21-2013,01-07-2016,Analyst,23.0,42345,Web,30.0,0.0,5.0,0
TREVA,ARENAS,F,06-05-2014,01-07-2016,Analyst,22.0,44675,Finance,18.0,12.0,5.0,0
REVA,APOSTOL,F,07-08-2014,01-07-2016,Analyst,22.0,42054,Management,15.0,15.0,5.0,0
CURTIS,ABELLERA,M,2-14-2014,01-07-2016,Associate,30.0,94026,Operations,17.0,13.0,3.0,7
LINCOLN,ALAIMO,M,10-07-2012,01-07-2016,Associate,32.0,76072,Operations,15.0,15.0,5.0,8
CARLOS,ABDIN,M,05-08-2012,01-07-2016,Manager,32.0,138569,Management,15.0,15.0,5.0,6
RONDA,ANDREATTA,F,4-23-2014,01-07-2016,Analyst,22.0,43990,Finance,24.0,6.0,3.0,0
CALVIN,ABO,M,08-02-2014,01-07-2016,Analyst,24.0,46485,Marketing,16.0,14.0,4.0,2
ALVA,ARISTIZABAL,F,7-23-2013,01-07-2016,Analyst,24.0,44684,IT,22.0,8.0,3.0,1
CURT,AGUAYO,M,11-28-2014,01-07-2016,Analyst,24.0,47639,Web,17.0,13.0,5.0,2
MAYME,ARLETH,F,3-15-2013,01-07-2016,Analyst,25.0,40417,Finance,18.0,12.0,4.0,1
LENORE,ANTILA,F,07-10-2013,01-07-2016,Senior Analyst,27.0,65090,Finance,30.0,0.0,2.0,4
RETHA,ARELLANES,F,1-21-2015,01-07-2016,Analyst,24.0,48436,IT,21.0,9.0,3.0,2
INGRID,ANECELLE,F,3-14-2012,01-07-2016,Senior Analyst,25.0,56028,Finance,26.0,4.0,5.0,0
ADELAIDE,ARCHIBOLD,F,11-11-2010,01-07-2016,Director,39.0,213987,Web,24.0,6.0,5.0,13
SANDI,ARIMOTO,F,07-10-2013,01-07-2016,Analyst,23.0,48934,Web,19.0,11.0,3.0,0
KEVEN,ALEJANDRE,M,3-21-2014,01-07-2016,Analyst,23.0,40354,Management,20.0,10.0,2.0,0
CARA,ANDRES,F,1-27-2014,01-07-2016,Senior Analyst,26.0,52287,Web,22.0,8.0,4.0,3
EILEEN,AMACK,F,09-09-2014,01-07-2016,Associate,30.0,83971,Marketing,29.0,1.0,4.0,8
LOLITA,ARATO,F,2-20-2014,01-07-2016,Analyst,25.0,43066,Finance,15.0,15.0,2.0,2
JORDAN,ANTONINI,F,11-12-2011,01-07-2016,Senior Manager,35.0,197526,IT,27.0,3.0,3.0,6
DEIDRE,APP,F,9-26-2014,01-07-2016,Analyst,25.0,47499,Web,21.0,9.0,5.0,3
IRMA,AMBRISTER,F,1-17-2013,01-07-2016,Analyst,21.0,42122,IT,16.0,14.0,2.0,0
KENDRICK,AHIMUD,M,4-26-2013,01-07-2016,Senior Analyst,26.0,68245,Finance,26.0,4.0,3.0,0
DOLORES,ALVERNAZ,F,2-18-2013,01-07-2016,Analyst,21.0,48661,Web,21.0,9.0,3.0,0
KIM,ALTOBELL,F,6-28-2013,01-07-2016,Analyst,24.0,43433,Finance,24.0,6.0,5.0,0
SHERMAN,ADERHOLD,M,3-26-2014,01-07-2016,Analyst,21.0,41452,Marketing,25.0,5.0,2.0,0
ADELINA,ARIAS,F,4-23-2012,01-07-2016,Senior Analyst,27.0,59877,Marketing,15.0,15.0,3.0,0
OPHELIA,APLINGTON,F,2-16-2013,01-07-2016,Analyst,24.0,48769,IT,20.0,10.0,5.0,0
RHODA,ANSEL,F,06-03-2013,01-07-2016,Analyst,22.0,45221,Management,28.0,2.0,4.0,0
PASQUALE,AKES,M,12-31-2014,01-07-2016,Analyst,23.0,40524,Marketing,19.0,11.0,2.0,1
RICK,ABREY,M,06-11-2014,01-07-2016,Analyst,25.0,47692,Web,29.0,1.0,2.0,2
CARL,ABAYA,M,12-01-2012,01-07-2016,Senior Analyst,28.0,59310,Marketing,20.0,10.0,2.0,3
ALEXA,ARMENTEROS,F,6-24-2013,01-07-2016,Analyst,21.0,48849,Management,22.0,8.0,5.0,0
MELBA,ANDRACHAK,F,2-26-2014,01-07-2016,Analyst,23.0,46966,Finance,24.0,6.0,4.0,0
TRUMAN,AJANI,M,11-29-2014,01-07-2016,Senior Manager,37.0,178590,IT,25.0,5.0,4.0,14
ROSELLA,APRILL,F,1-21-2015,01-07-2016,Analyst,21.0,45774,Finance,18.0,12.0,5.0,0
IRA,ADAUTO,M,02-05-2010,01-07-2016,Manager,35.0,144095,Operations,26.0,4.0,5.0,6
WADE,ACOR,M,06-12-2013,01-07-2016,Senior Analyst,26.0,54987,Marketing,25.0,5.0,3.0,1
ZACHERY,AKLES,M,9-23-2012,01-07-2016,Manager,32.0,118174,Marketing,27.0,3.0,4.0,8
ANDREA,ALCONCEL,M,10-05-2014,01-07-2016,Analyst,23.0,40356,Management,15.0,15.0,3.0,1
ROBT,ALEXADER,M,04-11-2014,01-07-2016,Analyst,23.0,47755,Marketing,18.0,12.0,4.0,0
BUFORD,AKINREFON,M,9-20-2014,01-07-2016,Analyst,23.0,48302,Finance,25.0,5.0,2.0,1
REBEKAH,ANDRESS,F,8-17-2012,01-07-2016,Senior Analyst,25.0,56004,Web,24.0,6.0,2.0,0
CLINT,ADLOFF,M,09-06-2013,01-07-2016,Associate,28.0,83197,Marketing,22.0,8.0,2.0,4
AGNES,AMAN,F,05-09-2014,01-07-2016,Analyst,22.0,49660,Marketing,24.0,6.0,4.0,0
NOEMI,ANTRICAN,F,10-15-2013,01-07-2016,Analyst,22.0,47668,Finance,20.0,10.0,5.0,0
BETHANY,AMSPAUGH,F,4-18-2011,01-07-2016,Associate,28.0,86413,Marketing,27.0,3.0,3.0,1
HAYDEN,ALLSHOUSE,M,06-10-2013,01-07-2016,Senior Manager,37.0,158394,IT,21.0,9.0,3.0,13
PATTI,ANDER,F,07-11-2014,01-07-2016,Analyst,23.0,48602,Web,29.0,1.0,4.0,1
LYNWOOD,ALMAZAN,M,05-04-2014,01-07-2016,Senior Analyst,26.0,52355,Management,23.0,7.0,4.0,1
ROSALIE,AMSINGER,F,06-02-2014,01-07-2016,Analyst,25.0,40704,Marketing,29.0,1.0,5.0,2
MELANIE,ALVORD,F,01-05-2013,01-07-2016,Analyst,25.0,40113,Management,15.0,15.0,4.0,1
CHARLEY,AKANDE,M,01-10-2014,01-07-2016,Analyst,21.0,47880,Management,29.0,1.0,3.0,0
SCOTTIE,ALBER,M,5-29-2014,01-07-2016,Analyst,23.0,43188,IT,19.0,11.0,2.0,0
SASHA,APPLEBY,F,1-19-2015,01-07-2016,Analyst,23.0,40690,Operations,30.0,0.0,2.0,1
PETER,ABATIELL,M,12-26-2013,01-07-2016,Senior Analyst,26.0,53535,Operations,20.0,10.0,3.0,2
SUSANNA,APOSTAL,F,12-21-2013,01-07-2016,Analyst,22.0,44448,Web,19.0,11.0,4.0,0
LINO,ALLEGRE,M,11-20-2014,01-07-2016,Analyst,24.0,44149,Web,19.0,11.0,3.0,2
MIGUEL,ABLIN,M,2-19-2013,01-07-2016,Senior Analyst,28.0,51369,Management,20.0,10.0,3.0,2
LADONNA,ANNAND,F,8-19-2014,01-07-2016,Analyst,25.0,41668,Finance,27.0,3.0,5.0,3
BRET,AGERS,M,9-30-2014,01-07-2016,Analyst,24.0,40727,IT,15.0,15.0,2.0,2
EMERSON,AKKERMAN,M,9-26-2013,01-07-2016,Analyst,22.0,45249,Management,25.0,5.0,3.0,0
JENNIFER,ALMODOVA,F,6-25-2014,01-07-2016,Analyst,25.0,41688,Marketing,17.0,13.0,5.0,2
MARCELO,ALEGRE,M,11-11-2014,01-07-2016,Senior Analyst,25.0,55791,Web,22.0,8.0,3.0,2
KENNETH,AARESTAD,M,6-16-2014,01-07-2016,Analyst,23.0,41467,Web,19.0,11.0,3.0,0
